wavelength_micron,normalized_flux,err_normalized_flux
2.3068328,7.426240e-01,7.760000e-03
2.3068448,7.152580e-01,8.262000e-03
2.3068569,7.072010e-01,1.105700e-02
2.3068689,6.857390e-01,9.957000e-03
2.3068810,6.412560e-01,4.260000e-03
2.3068930,6.395740e-01,5.753000e-03
2.3069050,6.189200e-01,4.549000e-03
2.3069171,5.985310e-01,6.988000e-03
2.3069291,5.736440e-01,1.003000e-02
2.3069412,5.903770e-01,7.172000e-03
2.3069532,5.875130e-01,7.012000e-03
2.3069653,5.906110e-01,6.057000e-03
2.3069773,5.697680e-01,6.574000e-03
2.3069894,5.811650e-01,7.742000e-03
2.3070014,5.752240e-01,8.396000e-03
2.3070134,5.874690e-01,6.840000e-03
2.3070255,6.091290e-01,7.033000e-03
2.3070375,6.206210e-01,8.971000e-03
2.3070496,6.402330e-01,9.856000e-03
2.3070616,6.549180e-01,6.864000e-03
2.3070736,6.895990e-01,7.109000e-03
2.3070857,6.886890e-01,7.530000e-03
2.3070977,7.026980e-01,4.660000e-03
2.3071098,7.341840e-01,9.300000e-03
2.3071218,7.776260e-01,5.827000e-03
2.3071338,7.911260e-01,9.145000e-03
2.3071459,8.258190e-01,8.092000e-03
2.3071579,8.570340e-01,8.064000e-03
2.3071700,8.809800e-01,6.350000e-03
2.3071820,9.056440e-01,6.920000e-03
2.3071940,9.248310e-01,8.916000e-03
2.3072061,9.251170e-01,6.403000e-03
2.3072181,9.536490e-01,4.779000e-03
2.3072301,9.626070e-01,6.458000e-03
2.3072422,9.876900e-01,8.135000e-03
2.3072542,1.004200e+00,6.890000e-03
2.3072662,1.014838e+00,4.428000e-03
2.3072783,1.012701e+00,7.337000e-03
2.3072903,1.004789e+00,6.210000e-03
2.3073024,1.026502e+00,7.915000e-03
2.3073144,1.042525e+00,5.476000e-03
2.3073264,1.045864e+00,5.239000e-03
2.3073385,1.031168e+00,6.705000e-03
2.3073505,1.052847e+00,7.469000e-03
2.3073625,1.057424e+00,7.261000e-03
2.3073745,1.055233e+00,8.105000e-03
2.3073866,1.053504e+00,7.486000e-03
2.3073986,1.051593e+00,7.865000e-03
2.3074106,1.047398e+00,7.055000e-03
2.3074227,1.053007e+00,7.027000e-03
2.3074347,1.043870e+00,8.439000e-03
2.3074467,1.056883e+00,5.677000e-03
2.3074588,1.053374e+00,1.049300e-02
2.3074708,1.089950e+00,1.360000e-02
2.3074828,1.109630e+00,1.278200e-02
2.3074948,1.150648e+00,1.623800e-02
2.3075069,1.239113e+00,3.897900e-02
2.3075189,1.203655e+00,3.864200e-02
2.3075309,1.184445e+00,2.813300e-02
2.3075430,1.150706e+00,1.499900e-02
2.3075550,1.096092e+00,1.246000e-02
2.3075670,1.072533e+00,7.897000e-03
2.3075790,1.050305e+00,6.781000e-03
2.3075911,1.045180e+00,7.463000e-03
2.3076031,1.045647e+00,7.900000e-03
2.3076151,1.036306e+00,1.029600e-02
2.3076271,1.006533e+00,8.174000e-03
2.3076392,9.789790e-01,9.279000e-03
2.3076512,9.931400e-01,1.013500e-02
2.3076632,1.016690e+00,9.187000e-03
2.3076752,9.973080e-01,8.058000e-03
2.3076873,9.690950e-01,6.291000e-03
2.3076993,9.514820e-01,8.086000e-03
2.3077113,9.166190e-01,7.248000e-03
2.3077233,9.058700e-01,5.312000e-03
2.3077353,9.060880e-01,6.894000e-03
2.3077474,8.867430e-01,5.396000e-03
2.3077594,8.769350e-01,7.145000e-03
2.3077714,8.549810e-01,7.999000e-03
2.3077834,8.438950e-01,8.160000e-03
2.3077954,8.170670e-01,7.374000e-03
2.3078075,8.082880e-01,6.904000e-03
2.3078195,8.041050e-01,5.854000e-03
2.3078315,7.700410e-01,8.363000e-03
2.3078435,7.519450e-01,7.096000e-03
2.3078555,7.168440e-01,5.261000e-03
2.3078676,6.980990e-01,6.600000e-03
2.3078796,6.831240e-01,6.027000e-03
2.3078916,6.603290e-01,7.164000e-03
2.3079036,6.382700e-01,6.578000e-03
2.3079156,6.182500e-01,6.969000e-03
2.3079276,5.977890e-01,6.233000e-03
2.3079397,5.852720e-01,8.415000e-03
2.3079517,5.779880e-01,8.211000e-03
2.3079637,5.640530e-01,6.594000e-03
2.3079757,5.610820e-01,8.093000e-03
2.3079877,5.426870e-01,7.390000e-03
2.3079997,5.583390e-01,8.099000e-03
2.3080117,5.644030e-01,6.035000e-03
2.3080238,5.561570e-01,6.166000e-03
2.3080358,5.710510e-01,8.376000e-03
2.3080478,5.647760e-01,5.609000e-03
2.3080598,5.889880e-01,8.613000e-03
2.3080718,5.941580e-01,4.921000e-03
2.3080838,6.204570e-01,4.832000e-03
2.3080958,6.295170e-01,6.971000e-03
2.3081078,6.386670e-01,3.942000e-03
2.3081199,6.702680e-01,7.138000e-03
2.3081319,6.685240e-01,7.660000e-03
2.3081439,6.914500e-01,6.286000e-03
2.3081559,7.163030e-01,8.288000e-03
2.3081679,7.561680e-01,6.393000e-03
2.3081799,7.730060e-01,5.992000e-03
2.3081919,8.009990e-01,8.546000e-03
2.3082039,8.327260e-01,4.623000e-03
2.3082159,8.518460e-01,8.807000e-03
2.3082279,8.784380e-01,8.673000e-03
2.3082399,8.922890e-01,6.288000e-03
2.3082519,9.214470e-01,5.451000e-03
2.3082640,9.337620e-01,8.226000e-03
2.3082760,9.438810e-01,4.914000e-03
2.3082880,9.701890e-01,5.707000e-03
2.3083000,9.774350e-01,4.147000e-03
2.3083120,9.883030e-01,6.113000e-03
2.3083240,9.958240e-01,6.462000e-03
2.3083360,1.023893e+00,8.336000e-03
2.3083480,1.020205e+00,4.725000e-03
2.3083600,1.027590e+00,6.018000e-03
2.3083720,1.023604e+00,4.524000e-03
2.3083840,1.026140e+00,6.234000e-03
2.3083960,1.049078e+00,5.015000e-03
2.3084080,1.069237e+00,7.404000e-03
2.3084200,1.075406e+00,8.041000e-03
2.3084320,1.064173e+00,6.758000e-03
2.3084440,1.071292e+00,9.266000e-03
2.3084560,1.066375e+00,7.941000e-03
2.3084680,1.084219e+00,8.347000e-03
2.3084800,1.086633e+00,8.194000e-03
2.3084920,1.084858e+00,6.575000e-03
2.3085040,1.081155e+00,7.946000e-03
2.3085160,1.094291e+00,5.531000e-03
2.3085280,1.091607e+00,7.564000e-03
2.3085400,1.090216e+00,6.929000e-03
2.3085520,1.101713e+00,6.140000e-03
2.3085640,1.089692e+00,5.967000e-03
2.3085760,1.099461e+00,1.015300e-02
2.3085880,1.088742e+00,8.582000e-03
2.3086000,1.099645e+00,5.437000e-03
2.3086120,1.088153e+00,8.197000e-03
2.3086240,1.097440e+00,7.580000e-03
2.3086360,1.089552e+00,8.029000e-03
2.3086480,1.090810e+00,5.899000e-03
2.3086600,1.079221e+00,6.813000e-03
2.3086720,1.080309e+00,7.079000e-03
2.3086840,1.091294e+00,5.126000e-03
2.3086959,1.089561e+00,5.665000e-03
2.3087079,1.099253e+00,7.338000e-03
2.3087199,1.075905e+00,5.902000e-03
2.3087319,1.075185e+00,6.706000e-03
2.3087439,1.080029e+00,8.320000e-03
2.3087559,1.081402e+00,6.206000e-03
2.3087679,1.065918e+00,6.417000e-03
2.3087799,1.078314e+00,6.121000e-03
2.3087919,1.060931e+00,6.098000e-03
2.3088039,1.028193e+00,1.542300e-02
2.3088159,1.037437e+00,9.883000e-03
2.3088279,1.013756e+00,7.361000e-03
2.3088398,1.035839e+00,4.614000e-03
2.3088518,1.040721e+00,5.641000e-03
2.3088638,1.010076e+00,6.002000e-03
2.3088758,9.862160e-01,5.609000e-03
2.3088878,9.749530e-01,7.230000e-03
2.3088998,9.581980e-01,7.481000e-03
2.3089118,9.489780e-01,7.659000e-03
2.3089238,9.116890e-01,7.390000e-03
2.3089357,8.900140e-01,7.448000e-03
2.3089477,8.802530e-01,7.631000e-03
2.3089597,8.418770e-01,5.408000e-03
2.3089717,8.070810e-01,6.874000e-03
2.3089837,7.608140e-01,6.951000e-03
2.3089957,7.560420e-01,8.420000e-03
2.3090077,7.383770e-01,6.628000e-03
2.3090196,7.151500e-01,6.815000e-03
2.3090316,6.865390e-01,9.087000e-03
2.3090436,6.802070e-01,6.674000e-03
2.3090556,6.435730e-01,7.083000e-03
2.3090676,6.513420e-01,9.378000e-03
2.3090796,6.269120e-01,7.101000e-03
2.3090915,6.146780e-01,9.409000e-03
2.3091035,6.010750e-01,7.130000e-03
2.3091155,5.972690e-01,7.034000e-03
2.3091275,5.884070e-01,4.367000e-03
2.3091395,5.783130e-01,4.675000e-03
2.3091515,5.926880e-01,8.551000e-03
2.3091634,6.014640e-01,6.562000e-03
2.3091754,5.989360e-01,7.205000e-03
2.3091874,6.244200e-01,8.131000e-03
2.3091994,6.284830e-01,5.414000e-03
2.3092114,6.296350e-01,5.908000e-03
2.3092233,6.589040e-01,6.073000e-03
2.3092353,6.801440e-01,7.083000e-03
2.3092473,7.081640e-01,5.679000e-03
2.3092593,7.259130e-01,6.690000e-03
2.3092712,7.554650e-01,5.549000e-03
2.3092832,7.858000e-01,5.966000e-03
2.3092952,8.111220e-01,4.872000e-03
2.3093072,8.332180e-01,4.706000e-03
2.3093191,8.501500e-01,6.406000e-03
2.3093311,8.749060e-01,6.098000e-03
2.3093431,8.942930e-01,5.249000e-03
2.3093551,9.229940e-01,5.715000e-03
2.3093670,9.498310e-01,4.803000e-03
2.3093790,9.606640e-01,8.161000e-03
2.3093910,9.555570e-01,8.201000e-03
2.3094030,9.288910e-01,9.292000e-03
2.3094149,9.413100e-01,8.682000e-03
2.3094269,9.912260e-01,4.600000e-03
2.3094389,1.006530e+00,5.165000e-03
2.3094509,1.017143e+00,4.957000e-03
2.3094628,1.009690e+00,8.396000e-03
2.3094748,1.018374e+00,7.322000e-03
2.3094868,1.021178e+00,4.937000e-03
2.3094987,1.036296e+00,6.640000e-03
2.3095107,1.035690e+00,6.804000e-03
2.3095227,1.040758e+00,6.116000e-03
2.3095347,1.034455e+00,8.959000e-03
2.3095466,1.049143e+00,7.258000e-03
2.3095586,1.046882e+00,6.205000e-03
2.3095706,1.053444e+00,1.006900e-02
2.3095825,1.043834e+00,7.614000e-03
2.3095945,1.044070e+00,8.705000e-03
2.3096065,1.032599e+00,5.406000e-03
2.3096184,1.030383e+00,6.794000e-03
2.3096304,1.036608e+00,5.283000e-03
2.3096424,1.038604e+00,7.236000e-03
2.3096543,1.023555e+00,9.460000e-03
2.3096663,1.012912e+00,6.453000e-03
2.3096783,1.006729e+00,6.109000e-03
2.3096902,1.001064e+00,3.650000e-03
2.3097022,9.854530e-01,6.934000e-03
2.3097142,9.793690e-01,9.279000e-03
2.3097261,9.619290e-01,7.223000e-03
2.3097381,9.530840e-01,4.950000e-03
2.3097500,9.351190e-01,7.263000e-03
2.3097620,9.094160e-01,4.439000e-03
2.3097740,9.079580e-01,6.153000e-03
2.3097859,8.933940e-01,7.387000e-03
2.3097979,8.863330e-01,6.306000e-03
2.3098099,8.655220e-01,6.016000e-03
2.3098218,8.342620e-01,4.379000e-03
2.3098338,8.546560e-01,6.327000e-03
2.3098457,8.455220e-01,5.776000e-03
2.3098577,8.382120e-01,7.300000e-03
2.3098697,8.225030e-01,7.116000e-03
2.3098816,8.058440e-01,5.926000e-03
2.3098936,7.982320e-01,6.330000e-03
2.3099055,7.954480e-01,5.910000e-03
2.3099175,7.891550e-01,6.224000e-03
2.3099295,7.872860e-01,7.857000e-03
2.3099414,7.812670e-01,5.254000e-03
2.3099534,7.884200e-01,5.774000e-03
2.3099653,7.836940e-01,7.003000e-03
2.3099773,7.804620e-01,5.116000e-03
2.3099892,7.719240e-01,7.131000e-03
2.3100012,7.533810e-01,9.177000e-03
2.3100132,7.760200e-01,7.797000e-03
2.3100251,7.751040e-01,7.698000e-03
2.3100371,7.848310e-01,7.228000e-03
2.3100490,7.714370e-01,6.037000e-03
2.3100610,7.685740e-01,5.858000e-03
2.3100729,7.640460e-01,6.946000e-03
2.3100849,7.342200e-01,7.893000e-03
2.3100968,7.251960e-01,4.104000e-03
2.3101088,7.127760e-01,6.356000e-03
2.3101207,6.890820e-01,9.158000e-03
2.3101327,6.644660e-01,6.060000e-03
2.3101446,6.528940e-01,8.918000e-03
2.3101566,6.214450e-01,4.854000e-03
2.3101685,6.117730e-01,7.105000e-03
2.3101805,5.982390e-01,7.033000e-03
2.3101924,5.962590e-01,6.683000e-03
2.3102044,5.737950e-01,7.825000e-03
2.3102163,5.707410e-01,6.611000e-03
2.3102283,5.506080e-01,6.168000e-03
2.3102402,5.439540e-01,4.310000e-03
2.3102522,5.582370e-01,6.461000e-03
2.3102641,5.553750e-01,5.287000e-03
2.3102761,5.583750e-01,9.421000e-03
2.3102880,5.669200e-01,6.216000e-03
2.3103000,5.615530e-01,3.946000e-03
2.3103119,5.843950e-01,5.953000e-03
2.3103239,5.893570e-01,6.481000e-03
2.3103358,6.100040e-01,4.603000e-03
2.3103478,6.387790e-01,4.460000e-03
2.3103597,6.650660e-01,6.680000e-03
2.3103717,6.737260e-01,6.038000e-03
2.3103836,7.065300e-01,6.750000e-03
2.3103955,7.250570e-01,6.698000e-03
2.3104075,7.654410e-01,7.157000e-03
2.3104194,7.980460e-01,7.576000e-03
2.3104314,8.176750e-01,5.461000e-03
2.3104433,8.435120e-01,1.070700e-02
2.3104553,8.885200e-01,8.227000e-03
2.3104672,8.879490e-01,7.199000e-03
2.3104792,9.347180e-01,9.089000e-03
2.3104911,9.390490e-01,7.920000e-03
2.3105030,9.747030e-01,8.285000e-03
2.3105150,9.913590e-01,9.376000e-03
2.3105269,9.977610e-01,7.208000e-03
2.3105389,1.014949e+00,7.852000e-03
2.3105508,1.023030e+00,4.138000e-03
2.3105627,1.029319e+00,6.222000e-03
2.3105747,1.042365e+00,5.872000e-03
2.3105866,1.037932e+00,6.611000e-03
2.3105986,1.045758e+00,7.520000e-03
2.3106105,1.037922e+00,7.407000e-03
2.3106224,1.071888e+00,6.409000e-03
2.3106344,1.073780e+00,7.616000e-03
2.3106463,1.065421e+00,6.806000e-03
2.3106582,1.060528e+00,5.428000e-03
2.3106702,1.064444e+00,6.109000e-03
2.3106821,1.075329e+00,6.212000e-03
2.3106941,1.069418e+00,7.331000e-03
2.3107060,1.074101e+00,5.499000e-03
2.3107179,1.069413e+00,7.298000e-03
2.3107299,1.069010e+00,4.033000e-03
2.3107418,1.065823e+00,6.712000e-03
2.3107537,1.081266e+00,5.122000e-03
2.3107657,1.087704e+00,7.429000e-03
2.3107776,1.066392e+00,7.373000e-03
2.3107895,1.083319e+00,5.987000e-03
2.3108015,1.084802e+00,6.077000e-03
2.3108134,1.095671e+00,3.382000e-03
2.3108253,1.078819e+00,7.768000e-03
2.3108373,1.087729e+00,6.992000e-03
2.3108492,1.092437e+00,6.287000e-03
2.3108611,1.083577e+00,6.096000e-03
2.3108730,1.085531e+00,5.899000e-03
2.3108850,1.083715e+00,6.711000e-03
2.3108969,1.072279e+00,6.811000e-03
2.3109088,1.076533e+00,6.423000e-03
2.3109208,1.086508e+00,7.153000e-03
2.3109327,1.092828e+00,4.816000e-03
2.3109446,1.080312e+00,7.505000e-03
2.3109566,1.077372e+00,5.190000e-03
2.3109685,1.078387e+00,5.288000e-03
2.3109804,1.068101e+00,3.692000e-03
2.3109923,1.073594e+00,7.995000e-03
2.3110043,1.073123e+00,7.897000e-03
2.3110162,1.063103e+00,5.982000e-03
2.3110281,1.052811e+00,7.010000e-03
2.3110400,1.049246e+00,7.443000e-03
2.3110520,1.059004e+00,7.645000e-03
2.3110639,1.043488e+00,9.258000e-03
2.3110758,1.039215e+00,8.764000e-03
2.3110877,1.037087e+00,7.826000e-03
2.3110997,1.034424e+00,4.958000e-03
2.3111116,1.031894e+00,4.745000e-03
2.3111235,1.022795e+00,5.613000e-03
2.3111354,1.006081e+00,8.140000e-03
2.3111474,1.007940e+00,5.594000e-03
2.3111593,9.845380e-01,1.200700e-02
2.3111712,9.696920e-01,8.579000e-03
2.3111831,9.662150e-01,5.910000e-03
2.3111950,9.573940e-01,5.937000e-03
2.3112070,9.312900e-01,4.508000e-03
2.3112189,9.192100e-01,4.761000e-03
2.3112308,8.867310e-01,7.992000e-03
2.3112427,8.606060e-01,6.868000e-03
2.3112546,8.213230e-01,5.755000e-03
2.3112666,7.957080e-01,6.823000e-03
2.3112785,7.742720e-01,6.868000e-03
2.3112904,7.526860e-01,5.786000e-03
2.3113023,7.235780e-01,6.372000e-03
2.3113142,6.925180e-01,8.026000e-03
2.3113262,6.592580e-01,8.373000e-03
2.3113381,6.445740e-01,5.946000e-03
2.3113500,6.151840e-01,6.219000e-03
2.3113619,6.038670e-01,4.786000e-03
2.3113738,6.035090e-01,7.781000e-03
2.3113857,5.721770e-01,7.177000e-03
2.3113977,5.606280e-01,5.486000e-03
2.3114096,5.668170e-01,7.049000e-03
2.3114215,5.642320e-01,4.316000e-03
2.3114334,5.463300e-01,7.027000e-03
2.3114453,5.565510e-01,7.600000e-03
2.3114572,5.630320e-01,5.832000e-03
2.3114691,5.829160e-01,8.446000e-03
2.3114811,5.748380e-01,6.179000e-03
2.3114930,5.912930e-01,6.335000e-03
2.3115049,6.080750e-01,6.429000e-03
2.3115168,6.158910e-01,7.158000e-03
2.3115287,6.324720e-01,6.247000e-03
2.3115406,6.695760e-01,5.799000e-03
2.3115525,6.880010e-01,5.962000e-03
2.3115644,7.039540e-01,6.251000e-03
2.3115763,7.207310e-01,4.838000e-03
2.3115883,7.409070e-01,6.774000e-03
2.3116002,7.667650e-01,5.571000e-03
2.3116121,7.897660e-01,6.341000e-03
2.3116240,8.160520e-01,6.411000e-03
2.3116359,8.226490e-01,6.655000e-03
2.3116478,8.381380e-01,6.087000e-03
2.3116597,8.408920e-01,5.140000e-03
2.3116716,8.519450e-01,8.313000e-03
2.3116835,8.417510e-01,5.688000e-03
2.3116954,8.529260e-01,8.183000e-03
2.3117073,8.594690e-01,5.927000e-03
2.3117192,8.535430e-01,7.065000e-03
2.3117312,8.479520e-01,6.122000e-03
2.3117431,8.633390e-01,7.004000e-03
2.3117550,8.543340e-01,2.398000e-03
2.3117669,8.638240e-01,6.984000e-03
2.3117788,8.680390e-01,4.062000e-03
2.3117907,8.810600e-01,5.611000e-03
2.3118026,8.611310e-01,7.389000e-03
2.3118145,8.662070e-01,6.437000e-03
2.3118264,8.875210e-01,8.273000e-03
2.3118383,8.803500e-01,4.907000e-03
2.3118502,8.857760e-01,5.437000e-03
2.3118621,9.057800e-01,4.544000e-03
2.3118740,9.127070e-01,8.670000e-03
2.3118859,9.229630e-01,6.062000e-03
2.3118978,9.191940e-01,5.653000e-03
2.3119097,9.208760e-01,8.858000e-03
2.3119216,9.311790e-01,1.026800e-02
2.3119335,9.507000e-01,6.520000e-03
2.3119454,9.534030e-01,5.838000e-03
2.3119573,9.553320e-01,6.440000e-03
2.3119692,9.707360e-01,6.150000e-03
2.3119811,9.877050e-01,7.239000e-03
2.3119930,9.855030e-01,7.697000e-03
2.3120049,9.990120e-01,5.308000e-03
2.3120168,1.012503e+00,6.181000e-03
2.3120287,1.017050e+00,5.620000e-03
2.3120406,1.018537e+00,5.087000e-03
2.3120525,1.040121e+00,6.507000e-03
2.3120644,1.027995e+00,7.038000e-03
2.3120763,1.048326e+00,5.643000e-03
2.3120882,1.041852e+00,6.222000e-03
2.3121001,1.037786e+00,6.669000e-03
2.3121120,1.030462e+00,8.346000e-03
2.3121238,1.045842e+00,9.165000e-03
2.3121357,1.048409e+00,6.559000e-03
2.3121476,1.052946e+00,8.115000e-03
2.3121595,1.022729e+00,7.333000e-03
2.3121714,9.818990e-01,8.822000e-03
2.3121833,9.921600e-01,9.884000e-03
2.3121952,1.028060e+00,7.895000e-03
2.3122071,1.040397e+00,8.480000e-03
2.3122190,1.035836e+00,7.783000e-03
2.3122309,1.025889e+00,6.554000e-03
2.3122428,1.036908e+00,5.974000e-03
2.3122547,1.029782e+00,4.221000e-03
2.3122666,1.024910e+00,6.201000e-03
2.3122784,1.018608e+00,4.226000e-03
2.3122903,1.022969e+00,4.591000e-03
2.3123022,1.023286e+00,9.935000e-03
2.3123141,1.015897e+00,7.111000e-03
2.3123260,1.012951e+00,6.896000e-03
2.3123379,1.009943e+00,7.665000e-03
2.3123498,9.980240e-01,6.107000e-03
2.3123617,1.008861e+00,6.052000e-03
2.3123735,9.829160e-01,5.859000e-03
2.3123854,9.788780e-01,4.385000e-03
2.3123973,9.618690e-01,6.501000e-03
2.3124092,9.514290e-01,4.684000e-03
2.3124211,9.349970e-01,6.432000e-03
2.3124330,9.288000e-01,8.307000e-03
2.3124449,8.927340e-01,3.673000e-03
2.3124567,8.619870e-01,7.003000e-03
2.3124686,8.345690e-01,5.642000e-03
2.3124805,8.107090e-01,6.707000e-03
2.3124924,7.736060e-01,4.871000e-03
2.3125043,7.562990e-01,4.921000e-03
2.3125162,7.059130e-01,4.027000e-03
2.3125280,6.963870e-01,5.692000e-03
2.3125399,6.789580e-01,7.721000e-03
2.3125518,6.568300e-01,6.769000e-03
2.3125637,6.441260e-01,5.148000e-03
2.3125756,6.250170e-01,5.602000e-03
2.3125875,5.953640e-01,4.890000e-03
2.3125993,6.002620e-01,3.961000e-03
2.3126112,5.785040e-01,8.105000e-03
2.3126231,5.705160e-01,1.017000e-02
2.3126350,5.725640e-01,4.644000e-03
2.3126469,5.613060e-01,6.723000e-03
2.3126587,5.687880e-01,7.819000e-03
2.3126706,5.666250e-01,5.085000e-03
2.3126825,5.770890e-01,5.486000e-03
2.3126944,5.884490e-01,6.210000e-03
2.3127062,5.942380e-01,5.253000e-03
2.3127181,6.127560e-01,6.290000e-03
2.3127300,6.220460e-01,5.489000e-03
2.3127419,6.509490e-01,8.169000e-03
2.3127538,6.644060e-01,5.892000e-03
2.3127656,6.910430e-01,6.335000e-03
2.3127775,7.146410e-01,6.686000e-03
2.3127894,7.369400e-01,6.487000e-03
2.3128013,7.648500e-01,6.667000e-03
2.3128131,8.099220e-01,3.241000e-03
2.3128250,8.242920e-01,5.916000e-03
2.3128369,8.532480e-01,7.220000e-03
2.3128487,8.786320e-01,6.571000e-03
2.3128606,9.073570e-01,6.955000e-03
2.3128725,9.176950e-01,4.438000e-03
2.3128844,9.400180e-01,6.811000e-03
2.3128962,9.564850e-01,6.432000e-03
2.3129081,9.761040e-01,6.089000e-03
2.3129200,9.924000e-01,5.991000e-03
2.3129318,9.892900e-01,7.532000e-03
2.3129437,9.994490e-01,6.304000e-03
2.3129556,1.015713e+00,4.983000e-03
2.3129675,1.024137e+00,3.217000e-03
2.3129793,1.044194e+00,7.645000e-03
2.3129912,1.034389e+00,1.011200e-02
2.3130031,1.042596e+00,8.413000e-03
2.3130149,1.052794e+00,5.563000e-03
2.3130268,1.066971e+00,6.283000e-03
2.3130387,1.062257e+00,5.546000e-03
2.3130505,1.072249e+00,6.324000e-03
2.3130624,1.065255e+00,4.614000e-03
2.3130743,1.077935e+00,5.641000e-03
2.3130861,1.065377e+00,4.753000e-03
2.3130980,1.072559e+00,9.470000e-03
2.3131099,1.071258e+00,6.091000e-03
2.3131217,1.077983e+00,6.894000e-03
2.3131336,1.072978e+00,4.480000e-03
2.3131455,1.067593e+00,6.560000e-03
2.3131573,1.065949e+00,7.110000e-03
2.3131692,1.050590e+00,8.755000e-03
2.3131811,1.073050e+00,5.994000e-03
2.3131929,1.061873e+00,4.203000e-03
2.3132048,1.052185e+00,6.129000e-03
2.3132166,1.040659e+00,5.861000e-03
2.3132285,1.045265e+00,4.598000e-03
2.3132404,1.049458e+00,6.075000e-03
2.3132522,1.048716e+00,4.909000e-03
2.3132641,1.046840e+00,5.953000e-03
2.3132760,1.041529e+00,6.530000e-03
2.3132878,1.035177e+00,8.928000e-03
2.3132997,1.041088e+00,8.281000e-03
2.3133115,1.037462e+00,6.377000e-03
2.3133234,1.044534e+00,5.985000e-03
2.3133352,1.052563e+00,6.434000e-03
2.3133471,1.036157e+00,7.186000e-03
2.3133590,1.044067e+00,7.701000e-03
2.3133708,1.056654e+00,8.559000e-03
2.3133827,1.037239e+00,5.182000e-03
2.3133945,1.043371e+00,3.803000e-03
2.3134064,1.045841e+00,6.563000e-03
2.3134183,1.037643e+00,8.305000e-03
2.3134301,1.041141e+00,1.222300e-02
2.3134420,1.052114e+00,6.952000e-03
2.3134538,1.047243e+00,7.394000e-03
2.3134657,1.056428e+00,7.721000e-03
2.3134775,1.067934e+00,7.045000e-03
2.3134894,1.059232e+00,5.433000e-03
2.3135012,1.058707e+00,7.153000e-03
2.3135131,1.059131e+00,5.030000e-03
2.3135249,1.048599e+00,8.066000e-03
2.3135368,1.058102e+00,7.917000e-03
2.3135487,1.050012e+00,9.140000e-03
2.3135605,1.034800e+00,1.024200e-02
2.3135724,1.023649e+00,8.577000e-03
2.3135842,1.032906e+00,7.405000e-03
2.3135961,1.024480e+00,1.177700e-02
2.3136079,1.019672e+00,3.648000e-03
2.3136198,1.024225e+00,5.196000e-03
2.3136316,1.012539e+00,8.547000e-03
2.3136435,9.968080e-01,3.214000e-03
2.3136553,9.778830e-01,8.583000e-03
2.3136672,9.571070e-01,8.309000e-03
2.3136790,9.412850e-01,9.496000e-03
2.3136909,9.338020e-01,3.983000e-03
2.3137027,8.909080e-01,7.521000e-03
2.3137146,8.698170e-01,8.465000e-03
2.3137264,8.433690e-01,4.151000e-03
2.3137382,8.044710e-01,5.271000e-03
2.3137501,7.793030e-01,6.124000e-03
2.3137619,7.618430e-01,5.640000e-03
2.3137738,7.269610e-01,6.424000e-03
2.3137856,6.970940e-01,6.149000e-03
2.3137975,6.640980e-01,8.658000e-03
2.3138093,6.511160e-01,6.484000e-03
2.3138212,6.288880e-01,6.013000e-03
2.3138330,6.169430e-01,7.054000e-03
2.3138449,6.019130e-01,7.315000e-03
2.3138567,5.783410e-01,8.182000e-03
2.3138685,5.765210e-01,7.622000e-03
2.3138804,5.787360e-01,6.962000e-03
2.3138922,5.650740e-01,7.327000e-03
2.3139041,5.625390e-01,6.017000e-03
2.3139159,5.611180e-01,5.303000e-03
2.3139278,5.699080e-01,7.052000e-03
2.3139396,5.773760e-01,4.792000e-03
2.3139514,5.869490e-01,4.363000e-03
2.3139633,5.842650e-01,5.446000e-03
2.3139751,6.084760e-01,7.342000e-03
2.3139870,6.248420e-01,4.222000e-03
2.3139988,6.392110e-01,6.085000e-03
2.3140106,6.589510e-01,4.195000e-03
2.3140225,6.826190e-01,6.340000e-03
2.3140343,7.044030e-01,7.198000e-03
2.3140462,7.412710e-01,5.046000e-03
2.3140580,7.550290e-01,7.731000e-03
2.3140698,7.872870e-01,5.099000e-03
2.3140817,8.157450e-01,4.957000e-03
2.3140935,8.307790e-01,5.507000e-03
2.3141053,8.551730e-01,5.154000e-03
2.3141172,8.750670e-01,6.703000e-03
2.3141290,8.787150e-01,4.924000e-03
2.3141408,9.074380e-01,6.006000e-03
2.3141527,9.026630e-01,6.729000e-03
2.3141645,9.169590e-01,4.905000e-03
2.3141764,9.218950e-01,7.909000e-03
2.3141882,9.382600e-01,5.511000e-03
2.3142000,9.483130e-01,4.545000e-03
2.3142119,9.578690e-01,4.371000e-03
2.3142237,9.556410e-01,7.019000e-03
2.3142355,9.757370e-01,4.406000e-03
2.3142474,9.634250e-01,8.421000e-03
2.3142592,9.754650e-01,5.656000e-03
2.3142710,9.755960e-01,6.920000e-03
2.3142828,9.818680e-01,6.772000e-03
2.3142947,9.910750e-01,6.778000e-03
2.3143065,9.871700e-01,8.067000e-03
2.3143183,9.853590e-01,6.244000e-03
2.3143302,9.902330e-01,8.530000e-03
2.3143420,9.960590e-01,8.032000e-03
2.3143538,1.024981e+00,7.213000e-03
2.3143657,1.032218e+00,1.088700e-02
2.3143775,1.030563e+00,9.057000e-03
2.3143893,1.022459e+00,5.576000e-03
2.3144011,1.040044e+00,5.281000e-03
