# Line list of the E ^4^{Pi} - A ^4^{Pi} transition of FeH, 
# Table 5 of Hargreaves et al., 2010, AJ, 140, 919
wavenumber,intensity,e_lower,einsteinA,j_lower,branch,omega
5865.7851562,6.812577999999999e-20,2250.0,,,,
5865.7202148,6.871381999999999e-20,2250.0,,,,
5865.6499023,8.155448e-20,2250.0,,,,
5865.5332031,5.338958999999999e-19,2250.0,,,,
5865.3291016,1.158368e-19,2250.0,,,,
5864.4882812,5.990885e-20,2250.0,,,,
5864.4160156,5.737708e-20,2250.0,,,,
5864.3369141,1.57782e-19,2250.0,,,,
5864.2539062,9.756743e-20,2250.0,,,,
5864.1328125,5.005452e-20,2250.0,,,,
5863.9804688,5.565065e-20,2250.0,,,,
5863.9067383,8.897269999999999e-20,2250.0,,,,
5863.628418,3.089491e-18,1844.51,60184.44,11.5,P,2.5e
5863.472168,2.532166e-19,2250.0,,,,
5863.0263672,4.1272249999999997e-19,2250.0,,,,
5862.9375,2.0144249999999997e-19,2250.0,,,,
5862.8354492,1.0774089999999999e-19,2250.0,,,,
5862.6738281,6.747400999999999e-20,2250.0,,,,
5862.605957,2.847699e-19,2250.0,,,,
5862.5380859,8.293846999999999e-20,2250.0,,,,
5862.4858398,7.905242e-20,2250.0,,,,
5862.3779297,1.3437199999999998e-19,2250.0,,,,
5862.2807617,1.4480889999999998e-19,2250.0,,,,
5861.996582,4.643075e-20,2250.0,,,,
5861.6196289,6.341504e-20,2250.0,,,,
5861.5351562,1.9185629999999999e-19,2250.0,,,,
5861.3901367,9.415219999999999e-20,2250.0,,,,
5861.34375,2.0478079999999998e-19,2250.0,,,,
5861.230957,1.373142e-19,2250.0,,,,
5861.1362305,9.887609999999999e-20,2250.0,,,,
5861.0644531,1.24981e-19,2250.0,,,,
5860.9228516,1.325674e-19,2250.0,,,,
5860.8686523,8.719436e-20,2250.0,,,,
5860.7250977,5.32253e-19,4084.9,397.497,21.5,R,2.5f
5860.4140625,6.485265e-20,2250.0,,,,
5859.8134766,6.312139e-20,2816.73,1473.84,16.5,Q,2.5f
5859.3427734,6.46793e-20,2250.0,,,,
5859.3115234,8.604605999999999e-20,2250.0,,,,
5859.1679688,3.0806739999999997e-19,2250.0,,,,
5858.8911133,1.189011e-19,2250.0,,,,
5858.7836914,8.14051e-20,2250.0,,,,
5858.7602539,3.988185e-20,2250.0,,,,
5858.3916016,7.929765e-19,2250.0,,,,
5858.230957,1.096039e-19,2250.0,,,,
5858.1503906,9.481632e-20,2250.0,,,,
5858.0058594,3.725045e-20,2250.0,,,,
5857.9638672,1.409595e-19,2250.0,,,,
5857.9306641,2.3466629999999997e-19,2250.0,,,,
5857.769043,1.1834069999999998e-19,2250.0,,,,
5857.7255859,1.8493209999999998e-19,2250.0,,,,
5857.5942383,7.606291999999999e-20,2250.0,,,,
5857.5283203,1.830629e-19,2250.0,,,,
5857.5019531,6.406143999999999e-20,2250.0,,,,
5857.4575195,1.17124e-19,2250.0,,,,
5857.2895508,1.6933719999999999e-19,2250.0,,,,
5857.1811523,2.003878e-18,2247.32,2229.618,11.5,P,0.5e
5857.0644531,1.9619929999999998e-19,2250.0,,,,
5856.8720703,8.035038e-20,2250.0,,,,
5856.7504883,1.3445339999999998e-19,2250.0,,,,
5856.668457,5.839208e-20,2250.0,,,,
5856.612793,3.079526e-18,1781.69,2117.342,9.5,P,1.5f
5856.418457,1.1907799999999998e-19,2250.0,,,,
5856.3901367,1.7640389999999998e-19,2250.0,,,,
5856.2246094,8.628056e-20,2250.0,,,,
5856.1967773,9.360034e-20,2250.0,,,,
5856.0551758,8.651238e-20,2250.0,,,,
5855.9262695,1.000415e-19,2250.0,,,,
5855.8925781,4.731164e-20,2250.0,,,,
5855.8647461,1.142437e-19,2250.0,,,,
5855.7851562,3.078793e-18,2250.0,,,,
5855.5,1.7681229999999998e-19,2250.0,,,,
5855.3383789,1.1999239999999999e-19,2250.0,,,,
5855.2060547,5.1924589999999996e-20,2250.0,,,,
5854.9277344,6.898008e-20,2250.0,,,,
5854.8618164,5.182615e-20,2250.0,,,,
5854.6855469,9.719963999999999e-20,2250.0,,,,
5854.5864258,7.28515e-20,2250.0,,,,
5854.5195312,6.01717e-20,2250.0,,,,
5854.3618164,2.7611819999999995e-19,2250.0,,,,
5854.315918,1.114053e-19,2250.0,,,,
5854.215332,9.293388e-20,2250.0,,,,
5853.8349609,4.423652e-19,2250.0,,,,
5853.5380859,1.772216e-19,2250.0,,,,
5853.4628906,2.178693e-18,2406.74,58956.67,12.5,P,0.5f
5853.3525391,1.2977289999999998e-19,2250.0,,,,
5853.2709961,1.2805399999999999e-19,2250.0,,,,
5853.2055664,7.367353e-20,3101.81,21.31222,16.5,Q,1.5f
5853.1650391,3.745042e-20,2250.0,,,,
5852.7612305,1.1531049999999998e-19,2250.0,,,,
5852.7089844,1.8928319999999998e-19,2250.0,,,,
5852.5820312,2.8517829999999997e-19,2250.0,,,,
5852.3535156,6.325508e-20,2250.0,,,,
5852.1694336,7.843188e-20,2250.0,,,,
5852.0561523,8.000328999999999e-20,2250.0,,,,
5851.9907227,5.853148999999999e-19,2250.0,,,,
5851.796875,6.685024e-20,2250.0,,,,
5851.7539062,2.179272e-19,2250.0,,,,
5851.4711914,5.587430999999999e-20,2250.0,,,,
5851.3979492,8.171891e-20,2250.0,,,,
5851.2973633,1.2913779999999998e-19,2250.0,,,,
5851.1269531,3.563969e-19,2250.0,,,,
5851.0283203,1.0377469999999999e-19,3756.22,478.6464,18.5,Q,0.5f
5850.9492188,5.724623999999999e-20,2250.0,,,,
5850.9243164,4.8880049999999996e-20,2250.0,,,,
5850.8364258,5.982002e-20,2250.0,,,,
5850.703125,8.010239e-20,2250.0,,,,
5850.6650391,4.841767e-20,2250.0,,,,
5850.5595703,1.339865e-19,3247.22,23.79875,17.5,Q,1.5e
5849.7958984,2.1398009999999997e-19,2250.0,,,,
5849.5908203,8.026271999999999e-20,2250.0,,,,
5849.2167969,9.069646e-20,2250.0,,,,
5849.1318359,1.851159e-19,2250.0,,,,
5849.0585938,2.3496000000000002e-18,2377.65,1367.643,13.5,P,1.5e
5848.8359375,1.222257e-19,2250.0,,,,
5848.769043,1.8777639999999998e-19,2250.0,,,,
5848.7407227,5.929692e-20,2250.0,,,,
5848.4985352,1.2985069999999998e-19,2250.0,,,,
5848.1445312,4.1030879999999997e-19,2773.97,1465.029,16.5,Q,2.5e
5847.6166992,4.5827029999999996e-20,2250.0,,,,
5847.5175781,7.407518999999999e-20,2250.0,,,,
5847.2148438,5.82442e-20,2250.0,,,,
5847.1196289,3.3937139999999997e-19,2250.0,,,,
5846.9638672,3.904895e-19,2250.0,,,,
5846.3154297,2.597329e-19,2250.0,,,,
5846.0810547,5.858752e-20,2250.0,,,,
5845.4833984,4.0662979999999995e-20,2250.0,,,,
5845.434082,1.3355919999999998e-19,2250.0,,,,
5845.3935547,6.704327e-20,2250.0,,,,
5845.1152344,7.843481e-20,2250.0,,,,
5845.0488281,7.648034e-20,2250.0,,,,
5845.0229492,1.1733689999999998e-19,2250.0,,,,
5844.6918945,1.5466569999999998e-19,2250.0,,,,
5844.5927734,7.901943e-20,2250.0,,,,
5844.5195312,1.0209429999999999e-19,2250.0,,,,
5844.4848633,5.231147e-20,2250.0,,,,
5844.1777344,1.771927e-19,2250.0,,,,
5844.0810547,4.3427749999999997e-20,2250.0,,,,
5844.0292969,1.175909e-19,2250.0,,,,
5843.8603516,1.6488369999999998e-19,2250.0,,,,
5843.7431641,7.893971e-20,2250.0,,,,
5843.6962891,7.973039999999999e-20,2250.0,,,,
5843.5893555,1.003305e-19,2250.0,,,,
5843.4794922,4.7962379999999996e-20,2250.0,,,,
5843.2949219,1.852884e-19,2250.0,,,,
5843.2299805,3.5086129999999996e-19,2250.0,,,,
5843.0395508,6.270083e-20,2250.0,,,,
5842.7856445,2.0280949999999998e-19,2250.0,,,,
5842.5615234,8.248446999999999e-20,2250.0,,,,
5842.5136719,1.594748e-19,2250.0,,,,
5842.2080078,6.331931e-20,2250.0,,,,
5842.112793,4.530877e-20,2250.0,,,,
5842.0180664,5.2990549999999996e-20,2250.0,,,,
5841.5478516,1.9833589999999998e-19,2250.0,,,,
5841.3867188,2.0736859999999997e-19,2250.0,,,,
5841.3032227,5.868633e-20,2250.0,,,,
5841.2744141,1.314475e-19,2250.0,,,,
5841.1655273,6.612324999999999e-20,2250.0,,,,
5840.6391602,5.357844e-20,2250.0,,,,
5840.4741211,4.7109239999999995e-20,2250.0,,,,
5840.2890625,1.3057749999999998e-19,2250.0,,,,
5840.1259766,3.434962e-18,2250.0,,,,
5840.0776367,8.457131999999999e-19,2250.0,,,,
5839.9580078,1.206862e-19,2250.0,,,,
5839.8408203,1.3366739999999998e-19,2250.0,,,,
5839.7797852,2.1133659999999999e-19,2250.0,,,,
5839.6992188,2.246589e-19,2250.0,,,,
5839.6030273,8.405555e-20,2250.0,,,,
5839.1318359,4.5499679999999995e-19,2250.0,,,,
5838.9375,6.292132e-20,2250.0,,,,
5838.8588867,9.308257e-20,2250.0,,,,
5838.7949219,2.159916e-20,2250.0,,,,
5838.7851562,8.401718999999999e-20,2250.0,,,,
5838.5581055,1.4164829999999999e-19,2250.0,,,,
5838.3032227,5.510832e-20,2250.0,,,,
5838.2714844,4.220435e-20,2250.0,,,,
5838.2094727,6.414016e-20,2250.0,,,,
5837.2963867,1.165157e-19,2250.0,,,,
5837.1655273,5.687989e-20,2250.0,,,,
5837.1220703,2.9340729999999996e-19,2250.0,,,,
5836.8212891,6.204607e-20,2250.0,,,,
5836.6381836,7.735356e-20,2250.0,,,,
5836.590332,9.232696e-20,2250.0,,,,
5836.2988281,6.643385e-20,2250.0,,,,
5836.2768555,4.8706269999999995e-20,2250.0,,,,
5836.0546875,5.041688e-20,2250.0,,,,
5835.8818359,1.9638959999999997e-19,2250.0,,,,
5835.8320312,2.300384e-19,2250.0,,,,
5835.6704102,3.5839399999999995e-19,2250.0,,,,
5835.0205078,1.4025109999999998e-19,2250.0,,,,
5834.871582,1.260036e-19,2250.0,,,,
5834.8530273,9.103631e-20,2250.0,,,,
5834.7822266,2.912726e-18,2005.2,59533.32,12.5,P,2.5e
5834.7299805,2.5116589999999997e-19,2250.0,,,,
5834.6015625,1.7277799999999999e-19,2250.0,,,,
5834.3457031,2.3825529999999997e-19,2250.0,,,,
5834.3129883,3.8990869999999994e-19,2250.0,,,,
5834.2700195,5.895518e-20,2250.0,,,,
5834.1801758,9.206535e-20,2250.0,,,,
5834.0595703,5.849205e-20,2250.0,,,,
5833.7514648,5.987659e-20,2250.0,,,,
5833.6318359,2.314536e-19,2250.0,,,,
5833.4750977,6.161453999999999e-20,2250.0,,,,
5833.4082031,5.634736e-20,2250.0,,,,
5832.9702148,3.480421e-19,2250.0,,,,
5832.9223633,5.655574e-20,2250.0,,,,
5832.8745117,1.3421919999999998e-19,2250.0,,,,
5832.5976562,2.651488e-19,2250.0,,,,
5832.4848633,3.491452e-18,1860.24,59230.66,11.5,P,2.5f
5832.3554688,1.17074e-19,2250.0,,,,
5832.237793,2.4287979999999996e-19,2250.0,,,,
5832.1616211,7.50313e-20,2250.0,,,,
5832.034668,1.551029e-19,2250.0,,,,
5831.9501953,5.782327e-20,2250.0,,,,
5831.9243164,7.790044999999999e-20,2250.0,,,,
5831.6269531,8.21776e-20,2250.0,,,,
5831.3701172,7.090565e-20,2250.0,,,,
5831.0791016,9.764074e-20,2250.0,,,,
5831.0087891,9.428926999999999e-20,2250.0,,,,
5830.9853516,5.952675e-20,2250.0,,,,
5830.5112305,6.249869999999999e-19,2250.0,,,,
5830.465332,9.999265999999999e-20,2250.0,,,,
5830.2124023,5.235707e-19,2250.0,,,,
5829.1904297,1.099915e-19,2250.0,,,,
5829.1220703,3.841913e-20,2250.0,,,,
5829.0869141,7.246352e-20,2250.0,,,,
5828.746582,6.09678e-19,2250.0,,,,
5828.4755859,1.0730389999999999e-19,2250.0,,,,
5828.3266602,8.269678999999999e-20,2250.0,,,,
5827.8500977,6.837761e-20,2250.0,,,,
5827.8291016,3.1137039999999996e-20,2250.0,,,,
5827.1367188,8.287253999999999e-20,2250.0,,,,
5827.1152344,1.225969e-19,2250.0,,,,
5827.0375977,5.392735e-20,2250.0,,,,
5827.012207,5.201604e-20,2250.0,,,,
5826.9121094,6.987082e-20,2250.0,,,,
5826.8120117,2.126577e-18,2597.77,58275.23,13.5,P,0.5f
5826.7387695,8.004827e-20,2250.0,,,,
5826.5898438,1.110916e-19,2250.0,,,,
5826.5141602,4.515021999999999e-19,2250.0,,,,
5826.2973633,6.189869e-20,2250.0,,,,
5826.0756836,1.7265119999999998e-19,2250.0,,,,
5826.03125,4.1098e-20,2250.0,,,,
5825.7280273,7.332138e-20,2250.0,,,,
5825.4702148,1.1097459999999998e-19,2250.0,,,,
5825.4389648,3.5015039999999996e-20,2250.0,,,,
5825.3681641,5.585266e-20,2250.0,,,,
5824.9599609,6.856355e-20,2250.0,,,,
5824.9414062,1.0669539999999999e-19,2250.0,,,,
5824.6870117,5.926774e-20,2250.0,,,,
5824.4902344,8.485558e-20,3339.68,23.48214,17.5,Q,1.5f
5824.28125,4.91115e-20,2250.0,,,,
5824.2607422,6.262872e-20,2250.0,,,,
5823.9726562,5.066306e-20,2250.0,,,,
5823.9013672,7.889759e-20,2250.0,,,,
5823.4541016,2.023724e-19,2250.0,,,,
5822.8881836,1.2590549999999998e-19,3496.59,25.42643,18.5,Q,1.5e
5822.6235352,5.2831659999999997e-20,2250.0,,,,
5822.2998047,2.7759009999999997e-19,2250.0,,,,
5821.987793,3.1157120000000002e-18,2250.0,,,,
5821.8583984,3.181878e-19,2250.0,,,,
5821.8120117,1.699252e-19,2250.0,,,,
5821.7329102,1.3794549999999999e-19,2250.0,,,,
5821.6723633,1.216679e-19,2250.0,,,,
5821.6152344,8.164902e-20,2250.0,,,,
5821.203125,8.948304999999999e-20,2250.0,,,,
5821.0795898,8.343754999999999e-20,2250.0,,,,
5820.9150391,1.8589309999999999e-19,2250.0,,,,
5820.8476562,3.147431e-19,2250.0,,,,
5820.0585938,4.728217e-19,2250.0,,,,
5819.6665039,4.696569e-19,2250.0,,,,
5819.4370117,6.665277e-20,2250.0,,,,
5819.2163086,7.068398e-20,2250.0,,,,
5819.1928711,8.480698e-20,2250.0,,,,
5819.0854492,3.2120570000000002e-18,1931.58,2012.789,10.5,P,1.5f
5818.9189453,8.673439e-20,2250.0,,,,
5818.84375,3.0507559999999997e-19,2250.0,,,,
5818.7226562,9.561548999999999e-20,2250.0,,,,
5818.5043945,1.877255e-19,2250.0,,,,
5818.40625,1.24155e-19,2250.0,,,,
5818.1855469,7.162914e-20,2250.0,,,,
5818.1582031,1.0247159999999999e-19,2250.0,,,,
5817.9750977,7.135922999999999e-20,2250.0,,,,
5817.8447266,3.673163e-19,2250.0,,,,
5817.7617188,8.099968999999999e-19,2250.0,,,,
5817.3999023,2.4503399999999996e-19,2250.0,,,,
5817.2602539,6.012279e-20,2250.0,,,,
5817.1367188,8.689813e-20,2250.0,,,,
5816.8613281,1.2279069999999998e-19,2250.0,,,,
5816.7949219,1.910731e-18,2575.31,1240.703,14.5,P,1.5e
5816.7021484,7.916112999999999e-20,2250.0,,,,
5816.440918,6.767652e-20,2250.0,,,,
5816.3598633,9.020642e-20,2250.0,,,,
5816.234375,1.971212e-18,2432.9,57838.86,12.5,P,0.5e
5816.1274414,3.6289829999999996e-19,2250.0,,,,
5815.8134766,7.862870999999999e-20,2250.0,,,,
5815.5532227,5.445517e-20,2250.0,,,,
5815.4750977,2.3350069999999996e-19,2250.0,,,,
5814.6298828,1.374053e-19,2250.0,,,,
5814.5981445,5.799656999999999e-20,2250.0,,,,
5814.4501953,6.309298999999999e-20,2250.0,,,,
5814.4301758,4.929769e-20,2250.0,,,,
5814.2607422,5.401216e-20,2250.0,,,,
5813.8110352,2.3169619999999998e-19,2250.0,,,,
5813.4780273,1.3929439999999999e-19,2250.0,,,,
5813.2451172,1.037731e-19,2250.0,,,,
5813.1225586,4.075037e-19,2250.0,,,,
5813.0141602,3.9318359999999995e-19,2250.0,,,,
5812.9145508,8.871611999999999e-20,2250.0,,,,
5812.8779297,1.1130229999999999e-19,2250.0,,,,
5812.6337891,5.585837e-20,2250.0,,,,
5812.6064453,7.111756e-20,2250.0,,,,
5812.453125,7.763657e-20,2250.0,,,,
5812.1928711,4.921169e-20,2250.0,,,,
5812.15625,5.167474e-20,2250.0,,,,
5811.7436523,1.8190469999999997e-19,2250.0,,,,
5811.6655273,9.690015999999999e-20,2250.0,,,,
5811.5219727,8.966468999999999e-20,2250.0,,,,
5811.3598633,5.13835e-20,2250.0,,,,
5811.190918,3.1676749999999995e-19,2250.0,,,,
5811.1337891,5.912818e-20,2250.0,,,,
5811.0820312,6.964934e-20,2250.0,,,,
5810.9755859,6.23669e-20,2250.0,,,,
5810.7080078,2.1527349999999998e-19,2250.0,,,,
5810.5610352,5.919203999999999e-20,2250.0,,,,
5810.4018555,4.183439e-20,2250.0,,,,
5810.3603516,2.3712299999999996e-19,2250.0,,,,
5810.0722656,8.591718e-20,2250.0,,,,
5810.0102539,8.300446999999999e-20,2250.0,,,,
5809.9775391,5.397284e-20,2250.0,,,,
5809.7075195,2.0729249999999997e-19,2250.0,,,,
5809.6694336,2.6407749999999996e-19,2250.0,,,,
5809.0698242,7.582779e-20,2250.0,,,,
5808.6865234,1.2292359999999998e-19,2250.0,,,,
5808.4287109,1.0786829999999999e-19,2250.0,,,,
5808.2885742,4.2293689999999994e-19,2250.0,,,,
5808.2451172,1.3788389999999999e-19,2250.0,,,,
5807.9863281,8.722357e-19,2250.0,,,,
5807.8081055,6.178678e-20,2250.0,,,,
5807.706543,6.473201e-20,2250.0,,,,
5807.6293945,6.588969999999999e-20,2250.0,,,,
5807.5981445,5.293101e-20,2250.0,,,,
5807.4199219,1.7352779999999998e-19,2250.0,,,,
5806.7993164,3.3539059999999996e-19,2250.0,,,,
5806.6147461,1.113221e-19,2250.0,,,,
5806.5859375,1.9426999999999998e-19,2250.0,,,,
5806.15625,8.695966999999999e-20,2250.0,,,,
5806.128418,6.19075e-20,2250.0,,,,
5806.0512695,4.5521839999999995e-20,2250.0,,,,
5805.9794922,5.929597e-20,2250.0,,,,
5805.7163086,4.2976239999999995e-19,2250.0,,,,
5805.5351562,5.2188339999999997e-20,2250.0,,,,
5805.0922852,2.744758e-18,2178.5,58806.49,13.5,P,2.5e
5804.909668,1.6571039999999999e-19,2250.0,,,,
5803.7211914,1.5004149999999998e-19,2250.0,,,,
5803.6152344,1.430655e-19,2250.0,,,,
5803.456543,7.500851999999999e-20,2250.0,,,,
5803.4150391,1.551649e-19,3288.06,1071.239,18.5,Q,2.5f
5803.0048828,4.725881e-19,2250.0,,,,
5802.8759766,6.053042999999999e-20,2250.0,,,,
5802.8408203,3.754661e-20,2250.0,,,,
5802.7866211,8.823755999999999e-20,2250.0,,,,
5802.6103516,5.055823e-20,2250.0,,,,
5802.5820312,6.384267e-20,2250.0,,,,
5802.5498047,1.1932949999999998e-19,2250.0,,,,
5802.5107422,5.13162e-20,2250.0,,,,
5802.4384766,6.571335e-20,2250.0,,,,
5802.347168,7.038654e-20,2250.0,,,,
5802.2949219,1.5499149999999998e-19,2250.0,,,,
5802.1489258,6.029612e-20,2250.0,,,,
5801.9912109,7.030207e-20,2250.0,,,,
5801.6201172,4.721817e-20,2250.0,,,,
5801.5957031,6.042387e-20,2250.0,,,,
5801.4404297,2.9680829999999997e-19,2250.0,,,,
5801.0566406,1.400241e-19,2250.0,,,,
5800.9956055,2.6042539999999997e-19,2250.0,,,,
5800.890625,3.095821e-18,2250.0,,,,
5800.7719727,8.529758e-20,2250.0,,,,
5800.7070312,1.8491219999999998e-19,2250.0,,,,
5800.6469727,1.3105849999999998e-19,2250.0,,,,
5800.5224609,1.945363e-19,2250.0,,,,
5800.4335938,9.212137e-20,2250.0,,,,
5800.2329102,1.149111e-19,2250.0,,,,
5799.8754883,2.2143989999999998e-19,2250.0,,,,
5799.7075195,1.102214e-19,2250.0,,,,
5799.4121094,1.1628709999999998e-19,2250.0,,,,
5799.0751953,8.949221e-20,2250.0,,,,
5799.0151367,8.693312e-20,2250.0,,,,
5798.7084961,5.441425e-20,2250.0,,,,
5798.5253906,3.155152e-19,2250.0,,,,
5798.347168,1.19338e-19,2250.0,,,,
5798.3271484,1.676443e-20,2250.0,,,,
5798.21875,2.127711e-18,2802.48,57545.94,14.5,P,0.5f
5798.1245117,1.9775479999999997e-19,2250.0,,,,
5798.0424805,1.0163599999999999e-19,2250.0,,,,
5797.9755859,1.076377e-19,2250.0,,,,
5797.4604492,3.747038e-19,2250.0,,,,
5797.3925781,8.485750999999999e-20,2250.0,,,,
5797.3081055,3.7489229999999997e-19,2250.0,,,,
5797.1142578,6.259242999999999e-19,2250.0,,,,
5796.8779297,5.3881889999999996e-20,2250.0,,,,
5796.6342773,1.121932e-19,2250.0,,,,
5796.5864258,2.7170409999999997e-19,2250.0,,,,
5796.5180664,1.6503359999999998e-19,2250.0,,,,
5796.4091797,4.833346e-19,2250.0,,,,
5796.3242188,2.1977299999999997e-19,2250.0,,,,
5796.1977539,7.527221e-20,2250.0,,,,
5795.9550781,3.9649799999999996e-20,2250.0,,,,
5795.8139648,1.0749169999999999e-19,2250.0,,,,
5795.7558594,2.3939289999999997e-19,2250.0,,,,
5795.5957031,7.144967e-20,2250.0,,,,
5795.5595703,8.440523e-20,2250.0,,,,
5795.5146484,4.906612e-20,2250.0,,,,
5795.3398438,5.40023e-20,2250.0,,,,
5795.2387695,2.0498389999999998e-19,3589.0,25.06607,18.5,Q,1.5f
5794.984375,5.363764999999999e-19,2250.0,,,,
5794.7314453,6.198305e-20,2250.0,,,,
5794.7089844,8.554106999999999e-20,3757.74,0.002634059,19.5,Q,1.5e
5794.5922852,6.773692e-20,2250.0,,,,
5794.449707,7.82628e-20,2250.0,,,,
5794.4160156,5.819812e-20,2250.0,,,,
5794.3500977,7.542487e-20,2250.0,,,,
5794.3193359,5.95279e-20,2250.0,,,,
5794.1650391,8.518680999999999e-20,2250.0,,,,
5794.0366211,3.399035e-18,2025.6,58294.98,12.5,P,2.5f
5793.9589844,1.2474079999999998e-19,2250.0,,,,
5793.8583984,6.142685999999999e-20,2250.0,,,,
5793.7612305,2.2927529999999997e-19,2250.0,,,,
5793.5795898,1.0236209999999999e-19,2250.0,,,,
5793.3500977,4.694132e-19,2250.0,,,,
5793.2475586,8.719447999999999e-20,2250.0,,,,
5793.1601562,7.224536e-20,2250.0,,,,
5793.1352539,6.51079e-20,2250.0,,,,
5793.0634766,6.452929e-20,2250.0,,,,
5793.0415039,5.352424e-20,2250.0,,,,
5792.8920898,7.255079e-20,2250.0,,,,
5792.5927734,3.3470879999999997e-19,2250.0,,,,
5792.3125,7.700877999999999e-20,2250.0,,,,
5792.2333984,3.2009849999999995e-19,2250.0,,,,
5792.0595703,1.0246739999999999e-19,2250.0,,,,
5791.9355469,1.6058819999999998e-19,2250.0,,,,
5791.7597656,3.078504e-19,2250.0,,,,
5791.6875,7.16519e-20,2250.0,,,,
5791.5834961,6.153933e-20,2250.0,,,,
5791.5581055,6.834796e-20,2250.0,,,,
5791.5009766,6.83946e-20,2250.0,,,,
5791.4506836,1.4827849999999999e-19,2250.0,,,,
5791.3413086,2.547797e-19,2250.0,,,,
5790.9731445,9.264587e-20,2250.0,,,,
5790.8608398,2.9804569999999997e-19,2250.0,,,,
5790.8222656,9.567454e-20,2250.0,,,,
5790.546875,8.381243e-20,2250.0,,,,
5790.4643555,4.205902e-19,2250.0,,,,
5790.1425781,9.80917e-20,2250.0,,,,
5790.0429688,3.0391819999999996e-19,2250.0,,,,
5789.8706055,7.643873999999999e-20,2250.0,,,,
5789.7749023,8.351741e-20,2250.0,,,,
5789.6391602,3.4774609999999995e-19,2250.0,,,,
5789.5219727,9.903923e-20,2250.0,,,,
5789.4941406,9.317254e-20,2250.0,,,,
5789.4111328,1.8164789999999997e-19,2250.0,,,,
5789.3076172,5.974051999999999e-20,2250.0,,,,
5788.9638672,2.206476e-19,2250.0,,,,
5788.6782227,5.688729e-20,2250.0,,,,
5788.6049805,7.955076999999999e-20,2250.0,,,,
5788.3603516,4.8060499999999996e-20,2250.0,,,,
5788.2382812,1.3274889999999998e-19,2250.0,,,,
5788.0478516,5.964747e-20,2250.0,,,,
5787.7636719,1.142797e-19,2250.0,,,,
5787.4160156,1.767156e-19,2250.0,,,,
5787.3813477,1.7452519999999998e-19,2250.0,,,,
5787.0493164,9.096181e-20,2250.0,,,,
5786.9375,7.821755999999999e-19,2250.0,,,,
5786.8974609,2.832011e-19,2250.0,,,,
5786.6064453,1.0903939999999998e-19,2250.0,,,,
5786.2075195,2.678653e-18,2250.0,,,,
5785.8569336,1.8007659999999998e-19,2250.0,,,,
5785.7368164,2.0847809999999997e-19,2250.0,,,,
5785.480957,8.071938e-20,2250.0,,,,
5785.1499023,1.148594e-19,2250.0,,,,
5784.9350586,3.6340059999999996e-19,3235.66,1061.027,18.5,Q,2.5e
5784.765625,4.94333e-20,2250.0,,,,
5784.4208984,6.498113e-20,2250.0,,,,
5784.402832,4.3831459999999996e-20,2250.0,,,,
5784.3334961,5.893137999999999e-20,2250.0,,,,
5784.2285156,1.7332959999999997e-19,2250.0,,,,
5784.0351562,5.506469e-20,2250.0,,,,
5783.7841797,6.923659e-20,2250.0,,,,
5783.6855469,7.547400999999999e-20,2250.0,,,,
5782.9848633,5.518439e-20,2250.0,,,,
5782.9072266,1.212881e-18,2786.29,1125.54,15.5,P,1.5e
5782.5742188,6.744724e-20,2250.0,,,,
5782.496582,1.1460009999999998e-19,2250.0,,,,
5782.3085938,6.720762e-20,2250.0,,,,
5781.953125,4.503067e-20,2250.0,,,,
5781.762207,1.099524e-19,2250.0,,,,
5781.7226562,2.9601499999999995e-19,2250.0,,,,
5781.6201172,1.4655309999999999e-19,2250.0,,,,
5781.4799805,7.34062e-20,2250.0,,,,
5781.3046875,6.328896e-20,2250.0,,,,
5781.105957,8.485146e-20,2250.0,,,,
5781.0498047,2.0089359999999998e-19,2250.0,,,,
5780.9794922,3.1367580000000002e-18,2094.82,15.52045,11.5,P,1.5f
5780.7192383,2.419227e-19,2250.0,,,,
5780.5527344,8.947125999999998e-19,2250.0,,,,
5780.0400391,7.970173e-20,2250.0,,,,
5779.9438477,1.345582e-19,2250.0,,,,
5779.859375,5.206163e-20,2250.0,,,,
5779.5439453,2.5155489999999996e-19,2250.0,,,,
5779.4956055,3.319437e-20,2250.0,,,,
5779.3251953,2.5610969999999998e-20,2250.0,,,,
5779.2939453,6.605822e-20,2250.0,,,,
5778.9584961,8.502895e-20,2250.0,,,,
5778.8320312,1.321975e-19,2250.0,,,,
5778.7827148,1.3061689999999998e-19,2250.0,,,,
5778.6665039,6.945932e-19,2250.0,,,,
5778.4619141,7.492995e-20,2250.0,,,,
5778.3896484,5.891063e-20,2250.0,,,,
5778.2207031,5.739914999999999e-20,2250.0,,,,
5778.0390625,1.4523659999999998e-19,2250.0,,,,
5777.8969727,1.0362399999999999e-19,2250.0,,,,
5777.8652344,3.7833399999999997e-20,2250.0,,,,
5777.7265625,8.71897e-20,2250.0,,,,
5777.5639648,1.0249549999999999e-19,2250.0,,,,
5777.4765625,3.4105619999999998e-19,2250.0,,,,
5777.21875,2.6478199999999996e-19,2250.0,,,,
5777.0488281,5.0478079999999995e-20,2250.0,,,,
5777.0087891,7.234266e-20,2250.0,,,,
5776.7749023,7.425205999999999e-20,2250.0,,,,
5776.7456055,3.878474e-20,2250.0,,,,
5776.6645508,5.965530999999999e-20,2250.0,,,,
5776.5595703,6.51446e-20,2250.0,,,,
5776.4545898,7.236676e-19,2250.0,,,,
