2.290241200000000026e+04 1.006866000000000039e+00 1.020574847844152755e+00
2.290253700000000026e+04 1.011169999999999902e+00 1.024399982179782231e+00
2.290266200000000026e+04 1.033927999999999958e+00 1.028663796399447383e+00
2.290278700000000026e+04 1.040332000000000034e+00 1.033090405034313486e+00
2.290291200000000026e+04 1.033878999999999992e+00 1.037201686995253169e+00
2.290303700000000026e+04 1.042302999999999980e+00 1.040036946074997637e+00
2.290316200000000026e+04 1.050720000000000098e+00 1.040034911501095838e+00
2.290328700000000026e+04 1.035190000000000055e+00 1.036335549194934202e+00
2.290341100000000006e+04 1.026917999999999997e+00 1.029893923260257749e+00
2.290353600000000006e+04 1.017357000000000067e+00 1.022193012677393931e+00
2.290366100000000006e+04 1.003845000000000098e+00 1.014224443326943836e+00
2.290378600000000006e+04 1.014312000000000102e+00 1.006307471608633763e+00
2.290391100000000006e+04 9.964659999999999629e-01 9.985429810184666133e-01
2.290403600000000006e+04 9.718790000000000484e-01 9.908136458808503022e-01
2.290416100000000006e+04 9.698250000000000481e-01 9.829066015794972744e-01
2.290428499999999985e+04 9.668750000000000400e-01 9.750103824100303518e-01
2.290440999999999985e+04 9.382960000000000189e-01 9.675066902716814576e-01
2.290453499999999985e+04 9.438410000000000410e-01 9.608400514710335738e-01
2.290465999999999985e+04 9.424620000000000219e-01 9.551211173897030671e-01
2.290478499999999985e+04 9.465000000000000080e-01 9.503742772402428152e-01
2.290490999999999985e+04 9.541089999999999849e-01 9.466625154678577347e-01
2.290503499999999622e+04 9.475940000000000474e-01 9.440890028338926321e-01
2.290515899999999965e+04 9.286799999999999500e-01 9.427237089380016144e-01
2.290528399999999965e+04 9.310009999999999675e-01 9.425290052975089372e-01
2.290540899999999965e+04 9.405710000000000459e-01 9.434158303056063843e-01
2.290553399999999965e+04 9.337509999999999977e-01 9.452573523397816979e-01
2.290565899999999965e+04 9.375620000000000065e-01 9.480164504321912933e-01
2.290578399999999965e+04 9.476599999999999469e-01 9.516655410182897068e-01
2.290590799999999945e+04 9.652929999999999566e-01 9.560896691284703763e-01
2.290603299999999945e+04 9.668980000000000352e-01 9.612603968359538786e-01
2.290615799999999945e+04 9.665209999999999635e-01 9.671287468732004955e-01
2.290628299999999945e+04 9.624850000000000350e-01 9.734914844865583117e-01
2.290640799999999945e+04 9.626200000000000312e-01 9.799096857561878648e-01
2.290653199999999924e+04 1.005163000000000029e+00 9.862961435989522352e-01
2.290665699999999924e+04 9.867029999999999967e-01 9.930983546081828539e-01
2.290678199999999924e+04 1.000342999999999982e+00 1.000451819487979011e+00
2.290690699999999924e+04 1.006947000000000036e+00 1.008322523917222879e+00
2.290703199999999924e+04 1.020302999999999960e+00 1.016539173643695060e+00
2.290715599999999904e+04 1.028562999999999894e+00 1.024851667792067600e+00
2.290728099999999904e+04 1.030459999999999932e+00 1.033166795144452976e+00
2.290740599999999904e+04 1.039932999999999996e+00 1.040799293209088594e+00
2.290753099999999904e+04 1.045946000000000042e+00 1.046577068501255869e+00
2.290765499999999884e+04 1.061333000000000082e+00 1.049443068025017523e+00
2.290777999999999884e+04 1.082038999999999973e+00 1.049460960963248812e+00
2.290790499999999884e+04 1.074723000000000095e+00 1.047537608082838023e+00
2.290802999999999884e+04 1.054731000000000085e+00 1.044681679779287053e+00
2.290815499999999884e+04 1.047782999999999909e+00 1.041448642010479597e+00
2.290827899999999863e+04 1.036864000000000008e+00 1.038059583272153974e+00
2.290840399999999863e+04 1.039657999999999971e+00 1.034646313148454677e+00
2.290852899999999863e+04 1.041730999999999963e+00 1.031492915106061448e+00
2.290865399999999863e+04 1.027903000000000011e+00 1.028717909562330224e+00
2.290877800000000207e+04 1.013338000000000072e+00 1.026293631538109929e+00
2.290890300000000207e+04 1.023482000000000003e+00 1.024151371107307362e+00
2.290902799999999843e+04 1.014984000000000108e+00 1.022332478019684521e+00
2.290915299999999843e+04 1.017193999999999932e+00 1.020843266687541773e+00
2.290927700000000186e+04 1.028029999999999999e+00 1.019752377745970051e+00
2.290940200000000186e+04 1.036429000000000045e+00 1.019091891856436005e+00
2.290952700000000186e+04 1.035528000000000004e+00 1.018809053988029234e+00
2.290965200000000186e+04 1.025911000000000017e+00 1.018805227882154441e+00
2.290977600000000166e+04 1.025716000000000072e+00 1.018981469270124229e+00
2.290990100000000166e+04 1.040845999999999938e+00 1.019237228849155352e+00
2.291002600000000166e+04 1.022285000000000110e+00 1.019490471909683338e+00
2.291014999999999782e+04 1.027552000000000021e+00 1.019651437559708551e+00
2.291027500000000146e+04 1.028281000000000001e+00 1.019587769939405808e+00
2.291040000000000146e+04 1.009157000000000082e+00 1.019132261664489114e+00
2.291052500000000146e+04 1.026818999999999926e+00 1.018279745684942172e+00
2.291064899999999761e+04 1.022895000000000110e+00 1.017401729834452206e+00
2.291077399999999761e+04 1.011026999999999898e+00 1.016629481126124501e+00
2.291089899999999761e+04 1.004963999999999968e+00 1.015911004809117113e+00
2.291102300000000105e+04 1.025171999999999972e+00 1.015298673157151166e+00
2.291114799999999741e+04 1.013786999999999994e+00 1.014887111445098355e+00
2.291127299999999741e+04 1.016653000000000029e+00 1.014679623257398466e+00
2.291139700000000084e+04 1.017161999999999900e+00 1.014735369621469818e+00
2.291152200000000084e+04 1.033163999999999971e+00 1.015067637827350877e+00
2.291164700000000084e+04 1.028653999999999957e+00 1.015667828862525157e+00
2.291177200000000084e+04 1.007274999999999920e+00 1.016297357275388835e+00
2.291189600000000064e+04 1.019876000000000005e+00 1.016643618631658308e+00
2.291202100000000064e+04 1.030540000000000012e+00 1.016652995474824683e+00
2.291214600000000064e+04 1.028448000000000029e+00 1.016329034435333289e+00
2.291227000000000044e+04 1.023951999999999973e+00 1.015644994286057923e+00
2.291239500000000044e+04 1.045390999999999959e+00 1.014742927058259525e+00
2.291252000000000044e+04 1.042871000000000103e+00 1.013800613891736591e+00
2.291264400000000023e+04 1.045533000000000046e+00 1.012799916277502099e+00
